,Interval_start,Interval_end,ref_bpm,est_ibi
51,1532376914.0,1532376918.98,63.38028169014085,-0.6224359561983156
52,1532376919.0,1532376923.98,46.875,0.42657194775894014
53,1532376924.0,1532376928.98,74.81296758104739,-1.0777053865157644
54,1532376929.0,1532376933.98,53.25443786982248,-0.055971688061397226
55,1532376934.0,1532376938.98,67.22689075630252,-0.7928997405913696
56,1532376939.0,1532376943.98,67.72009029345372,-0.813355394718536
57,1532376944.0,1532376948.98,85.47008547008546,-1.3924077577029412
58,1532376949.0,1532376953.98,86.20689655172414,-1.4112898999741716
59,1532376954.0,1532376958.98,64.74820143884892,-0.6853764304357509
60,1532376959.0,1532376963.98,58.11138014527845,-0.3523164209293222
61,1532376964.0,1532376968.98,46.6321243523316,0.44755210583808547
62,1532376969.0,1532376973.98,60.810810810810814,-0.49655500772344496
63,1532376974.0,1532376978.98,59.80066445182724,-0.4441046125255819
64,1532376979.0,1532376983.98,59.701492537313435,-0.43885957300579576
65,1532376984.0,1532376988.98,66.66666666666667,-0.7692970627523313
66,1532376989.0,1532376993.98,65.21739130434783,-0.7063565885148959
67,1532376994.0,1532376998.98,37.5,1.4336195355579056
68,1532376999.0,1532377003.98,52.785923753665685,-0.024501450942679557
69,1532377004.0,1532377008.98,71.00591715976331,-0.9423833669052785
70,1532377009.0,1532377013.98,27.397260273972602,3.290363525562248
71,1532377014.0,1532377018.98,60.60606060606061,-0.48606492868387224
72,1532377019.0,1532377023.98,65.64551422319475,-0.7252387307861266
73,1532377024.0,1532377028.98,49.86149584487535,0.1853001298487711
74,1532377029.0,1532377033.98,69.76744186046511,-0.895178011227202
75,1532377034.0,1532377038.98,46.997389033942554,0.4160818687193678
76,1532377039.0,1532377043.98,56.9620253164557,-0.28675342693199396
77,1532377044.0,1532377048.98,53.097345132743364,-0.04548160902182491
78,1532377049.0,1532377053.98,56.33802816901409,-0.25003815029348975
79,1532377054.0,1532377058.98,39.603960396039604,1.1661225200488052
80,1532377059.0,1532377063.98,47.368421052631575,0.38461163160065015
81,1532377064.0,1532377068.98,56.24999999999999,-0.24479311077370325
82,1532377069.0,1532377073.98,84.7457627118644,-1.3735256154317106
83,1532377074.0,1532377078.98,45.45454545454545,0.5524528962338108
84,1532377079.0,1532377083.98,58.25242718446602,-0.3601839802090016
85,1532377084.0,1532377088.98,32.967032967032964,2.1259647521696943
